task,audio_path,speaker_id,split,prompt,gold_response,prediction,gold_value,predicted_value,is_exact_match,is_value_correct,is_incorrect,ecapa_raw_pca_x,ecapa_raw_pca_y,gender,age,ethnicity,ecapa_raw_tsne_x,ecapa_raw_tsne_y,ecapa_mapper_pca_x,ecapa_mapper_pca_y,ecapa_mapper_tsne_x,ecapa_mapper_tsne_y,gold_value_resolved,is_value_correct_resolved,is_incorrect_resolved,embedding_family,hidden_layer,pooling,text_decoder,sid_prefix_length,prompt_token_length,device_used,x,y
gender,ears_dataset_processed/val/p008/emo_anger_freeform_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be female based on their vocal traits. ,male,female,0,0,1,1.6609333,-1.3724877,male,56-65,white or caucasian,23.006687,-6.2291403,-10.408856,4.2418385,-12.710127,6.250529,male,0,1,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-13.138234,-1.9452335
gender,ears_dataset_processed/val/p008/emo_confusion_sentences_0_148524.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,3.28846,-0.05503234,male,56-65,white or caucasian,27.83789,-4.426473,-0.9027065,-8.74739,4.1827965,-36.390766,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,5.976386,-2.0749075
gender,ears_dataset_processed/val/p008/emo_disgust_sentences_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,3.078947,1.8311969,male,56-65,white or caucasian,28.731487,-4.023999,4.32714,-2.2042341,4.285704,-8.65287,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-4.0231414,3.7893753
gender,ears_dataset_processed/val/p008/emo_embarassment_freeform_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,1.8756721,-4.47898,male,56-65,white or caucasian,41.249683,-34.77811,4.864873,-7.5247817,12.726172,-5.9927573,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,4.463325,-3.5341928
gender,ears_dataset_processed/val/p008/emo_extasy_freeform_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,3.1283984,-2.7466824,male,56-65,white or caucasian,22.751772,-6.4178905,4.6466794,-5.117335,29.887115,-2.3602316,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,6.186924,-3.7234743
gender,ears_dataset_processed/val/p008/emo_extasy_sentences_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,1.1619188,-0.2183119,male,56-65,white or caucasian,24.932922,-2.215915,12.784378,2.2218974,21.300955,4.3262987,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-4.2022104,11.9685955
gender,ears_dataset_processed/val/p008/emo_interest_freeform_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,3.51111,-0.94168746,male,56-65,white or caucasian,25.265944,-3.096472,-21.439537,-5.743502,-35.064285,-31.046352,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-10.894327,-1.3056387
gender,ears_dataset_processed/val/p008/emo_neutral_sentences_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,3.79161,0.24432033,male,56-65,white or caucasian,28.151955,-2.5950828,-9.29029,-11.044488,-6.2924542,-38.726418,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-0.96182585,1.4807104
gender,ears_dataset_processed/val/p008/emo_relief_sentences_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,3.3879156,1.3940091,male,56-65,white or caucasian,27.09693,-3.032995,4.477865,-7.737409,11.644395,-47.164547,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-0.18489724,4.3768587
gender,ears_dataset_processed/val/p008/emo_serenity_freeform_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,4.4762173,0.85877734,male,56-65,white or caucasian,53.79574,18.346764,-26.922752,-19.579142,-43.44111,-35.73048,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,7.3806105,-9.887554
gender,ears_dataset_processed/val/p008/emo_serenity_sentences_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,3.6233642,0.02292835,male,56-65,white or caucasian,27.242973,-3.6117485,-20.111809,-13.567974,-36.01505,-30.280775,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-6.068486,-2.87188
gender,ears_dataset_processed/val/p008/freeform_speech_01_1440000_1600000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,2.5416849,-1.4171925,male,56-65,white or caucasian,27.13676,-0.22426942,51.083126,-2.2942011,69.65501,-19.87293,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,29.185982,21.578884
gender,ears_dataset_processed/val/p008/freeform_speech_01_2080000_2240000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,2.7233486,-1.4408711,male,56-65,white or caucasian,27.281504,-0.31491664,7.593356,-10.60745,20.085936,-39.812725,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,1.7364744,4.2511578
gender,ears_dataset_processed/val/p008/freeform_speech_02_1280000_1440000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,2.9935923,-2.0796485,male,56-65,white or caucasian,25.730331,-1.2778881,28.948278,-4.8262434,72.41987,-20.801353,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,14.846544,14.708996
gender,ears_dataset_processed/val/p008/freeform_speech_02_1600000_1760000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,2.199379,-0.50408524,male,56-65,white or caucasian,26.602926,-0.6920161,23.708538,-5.1699433,52.685818,-31.414692,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,9.659933,12.4269495
gender,ears_dataset_processed/val/p008/freeform_speech_02_160000_320000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,1.1139814,-3.8187983,male,56-65,white or caucasian,26.086668,-0.6718135,39.939598,-1.2458602,71.52144,-20.861204,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,14.445547,24.610186
gender,ears_dataset_processed/val/p008/freeform_speech_02_1920000_2080000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,3.2854044,-0.0055846856,male,56-65,white or caucasian,29.541449,-3.0632758,0.26019153,-4.7542224,4.5892477,-8.96745,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-5.674227,2.881158
gender,ears_dataset_processed/val/p008/freeform_speech_02_2240000_2400000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,1.3035047,-3.0280569,male,56-65,white or caucasian,24.684824,-0.85830843,1.7823316,-3.1077807,4.984109,-8.957257,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,0.32148728,7.2721515
gender,ears_dataset_processed/val/p008/freeform_speech_02_480000_640000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,1.8665851,-2.2622988,male,56-65,white or caucasian,26.718187,-0.47202334,56.183113,-3.6398034,69.24343,-20.77066,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,29.465654,28.977983
gender,ears_dataset_processed/val/p008/freeform_speech_03_1120000_1280000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,3.072213,0.26877385,male,56-65,white or caucasian,25.680008,0.2660531,-5.4468675,-17.54833,-10.668024,-33.870132,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,1.9777716,-7.0229263
gender,ears_dataset_processed/val/p008/freeform_speech_03_1440000_1600000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,1.3360505,-2.4392018,male,56-65,white or caucasian,24.07474,-2.1732776,33.03055,-1.7925407,73.03183,-20.638645,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,20.99265,23.749964
gender,ears_dataset_processed/val/p008/freeform_speech_03_160000_320000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,2.2879174,-2.609074,male,56-65,white or caucasian,24.764685,-0.59487176,0.44451,-4.65468,11.279993,-48.06114,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-4.576354,7.9942656
gender,ears_dataset_processed/val/p008/freeform_speech_03_480000_640000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,2.0807362,-1.8799669,male,56-65,white or caucasian,24.544983,-2.0049546,17.30472,-7.034453,37.21085,-19.901552,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,15.307542,4.4281354
gender,ears_dataset_processed/val/p008/freeform_speech_04_160000_320000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,4.6172466,-0.17479241,male,56-65,white or caucasian,27.536516,-4.6002245,5.7999663,-12.710653,10.053559,-55.14844,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,10.923221,-4.610793
gender,ears_dataset_processed/val/p008/freeform_speech_04_1920000_2080000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,2.2329483,-0.57480246,male,56-65,white or caucasian,25.066643,-1.9856898,35.354095,-1.2707862,72.488884,-20.618965,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,16.834637,18.392647
gender,ears_dataset_processed/val/p008/freeform_speech_05_1120000_1280000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,2.0239418,-1.6059809,male,56-65,white or caucasian,26.474857,-0.98283637,45.15892,1.6585832,70.71617,-20.534931,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,18.56036,23.703846
gender,ears_dataset_processed/val/p008/freeform_speech_05_160000_320000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,3.2678044,-2.5088842,male,56-65,white or caucasian,25.82201,-1.4922355,13.954264,-12.279824,37.16849,-21.333387,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,8.639498,-1.3919791
gender,ears_dataset_processed/val/p008/freeform_speech_05_2240000_2400000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,4.5130763,-0.90883565,male,56-65,white or caucasian,25.541956,-2.1305072,9.220051,-4.6175933,37.174,-20.749958,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,3.3832536,1.2202219
gender,ears_dataset_processed/val/p008/freeform_speech_05_320000_480000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,4.1382394,-0.8016277,male,56-65,white or caucasian,28.686264,-1.682076,0.11783124,-13.783644,10.968099,-47.97151,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,6.717532,1.4569522
gender,ears_dataset_processed/val/p008/freeform_speech_06_1280000_1440000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,3.2698247,-1.7167029,male,56-65,white or caucasian,26.55196,-1.2952965,31.501238,-8.773665,72.419426,-21.018866,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,19.00855,6.476625
gender,ears_dataset_processed/val/p008/freeform_speech_06_1600000_1760000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,5.3208947,-0.22570917,male,56-65,white or caucasian,28.717834,-1.5670073,-17.003569,-12.715904,-24.456747,-30.97881,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-1.4413862,-6.6897554
gender,ears_dataset_processed/val/p008/freeform_speech_06_160000_320000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,1.5945772,-2.2126784,male,56-65,white or caucasian,25.992304,-1.4115101,31.354048,-1.3943475,72.466484,-20.709406,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,11.923705,17.040005
gender,ears_dataset_processed/val/p008/freeform_speech_06_1760000_1920000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,2.9398985,-1.6192204,male,56-65,white or caucasian,26.908962,-0.10444179,44.019676,-5.9783792,69.75349,-19.825497,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,23.864466,12.386725
gender,ears_dataset_processed/val/p008/freeform_speech_06_1920000_2080000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,3.465905,-2.3456364,male,56-65,white or caucasian,25.890615,-1.1516451,22.773016,-6.768983,52.518566,-34.85581,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,11.30853,5.438374
gender,ears_dataset_processed/val/p008/interjection_congratulations_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be female based on their vocal characteristics. ,male,female,0,0,1,0.43371925,-5.0574617,male,56-65,white or caucasian,1.5345742,-25.522623,-34.375546,-2.1301925,-67.893845,-24.708168,male,0,1,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-16.062576,-3.7801154
gender,ears_dataset_processed/val/p008/interjection_congratulations_160000_320000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be female based on their vocal characteristics. ,male,female,0,0,1,1.4907933,-5.539034,male,56-65,white or caucasian,-2.6105914,-33.056595,8.663845,7.3196445,-1.0268313,29.016293,male,0,1,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-6.1810412,4.9975376
gender,ears_dataset_processed/val/p008/interjection_greetings_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,0.43153757,-2.5200114,male,56-65,white or caucasian,-2.6068203,-21.795277,-3.4488225,-10.452657,3.5108168,-42.32431,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,1.061745,7.11093
gender,ears_dataset_processed/val/p008/rainbow_02_highpitch_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be female based on their vocal characteristics. ,male,female,0,0,1,0.9748042,-3.5137973,male,56-65,white or caucasian,22.148703,-4.853549,-30.941462,-1.9878256,-55.608032,-19.048916,male,0,1,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-17.110573,-5.6458235
gender,ears_dataset_processed/val/p008/rainbow_03_highpitch_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,2.3351073,-0.8203148,male,56-65,white or caucasian,22.085459,-4.7081103,-18.784136,-11.796233,-35.920227,-30.320915,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-9.376809,-6.4016333
gender,ears_dataset_processed/val/p008/rainbow_03_lowpitch_160000_320000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,2.737833,0.9651627,male,56-65,white or caucasian,26.924974,-2.0659091,21.666922,-0.11504587,37.79581,-20.517782,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,1.2520016,12.7268
gender,ears_dataset_processed/val/p008/rainbow_04_slow_160000_320000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,4.9788795,0.570829,male,56-65,white or caucasian,27.647444,-2.5537426,4.558202,-9.244219,11.582067,-47.274616,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-0.82032764,5.7980065
gender,ears_dataset_processed/val/p008/rainbow_05_whisper_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,2.54055,-4.103472,male,56-65,white or caucasian,15.361455,-23.828419,-31.990347,-6.2670727,-54.902668,-28.455368,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-7.9657845,-1.3089441
gender,ears_dataset_processed/val/p008/rainbow_06_whisper_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,0.050001994,-3.9486413,male,56-65,white or caucasian,15.48653,-22.786438,1.8315848,-0.3856762,3.9869425,-15.214346,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-6.509961,-0.35682747
gender,ears_dataset_processed/val/p008/rainbow_07_highpitch_160000_320000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,1.7605281,-4.0062227,male,56-65,white or caucasian,22.114582,-4.7197795,-3.7440674,-11.097243,-9.981613,-31.617538,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,-0.91011643,-0.44790438
gender,ears_dataset_processed/val/p008/rainbow_07_regular_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal characteristics. ,male,male,0,1,0,2.6404388,0.98018867,male,56-65,white or caucasian,25.925047,-2.968931,6.1600947,-2.9170718,5.3085084,-9.431224,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,1.8524505,2.2139428
gender,ears_dataset_processed/val/p008/rainbow_07_slow_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,4.7739606,2.6187928,male,56-65,white or caucasian,26.627855,-3.40747,17.768476,-9.214409,52.563133,-34.676918,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,10.476787,4.8102255
gender,ears_dataset_processed/val/p008/rainbow_08_highpitch_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,0.92747056,-6.507455,male,56-65,white or caucasian,-7.8920484,-45.73795,2.4084475,-16.845284,1.3157393,-24.193844,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,3.5281358,-3.6183937
gender,ears_dataset_processed/val/p008/rainbow_08_loud_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,3.2348063,0.8131689,male,56-65,white or caucasian,26.235897,-2.9711528,17.944033,-5.9442315,37.515816,-20.600826,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,9.601877,8.635181
gender,ears_dataset_processed/val/p008/rainbow_08_regular_160000_320000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,4.172531,0.16094483,male,56-65,white or caucasian,26.087513,-2.346281,-0.18942566,-10.654558,3.563961,-36.25969,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,6.9116745,-1.1859851
gender,ears_dataset_processed/val/p008/sentences_01_loud_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,4.6617713,1.5843471,male,56-65,white or caucasian,28.525112,-3.5655406,-3.8577669,-10.0404415,2.7030528,-38.38523,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,0.7772577,-5.871584
gender,ears_dataset_processed/val/p008/sentences_01_regular_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,4.9440026,1.0789162,male,56-65,white or caucasian,27.802912,-3.0035565,-0.7363113,-16.126776,7.0105762,-49.011826,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,3.6861181,-6.1997313
gender,ears_dataset_processed/val/p008/sentences_02_lowpitch_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,4.2363358,1.1102378,male,56-65,white or caucasian,28.214441,-4.5411043,-1.3141311,-13.36361,4.387026,-35.9373,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,2.5927346,-3.560171
gender,ears_dataset_processed/val/p008/sentences_02_lowpitch_160000_320000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,4.4019775,-0.9087021,male,56-65,white or caucasian,29.308445,-2.579867,15.570617,-15.960613,35.650536,-44.987965,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,16.915539,4.2557793
gender,ears_dataset_processed/val/p008/sentences_06_loud_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,2.0871453,-0.6255705,male,56-65,white or caucasian,28.523886,-3.6503203,10.911701,-0.70412403,17.484137,-1.0137038,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,2.4554536,3.340845
gender,ears_dataset_processed/val/p008/sentences_08_slow_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,4.9770594,1.7085806,male,56-65,white or caucasian,26.551626,-4.998097,8.933981,-9.651847,10.86946,-53.326344,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,15.500166,2.590076
gender,ears_dataset_processed/val/p008/sentences_11_highpitch_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,3.9356298,-5.311453,male,56-65,white or caucasian,-7.5908723,-45.873627,-7.0935087,-19.13127,-6.148788,-48.617905,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,6.113902,-7.0821104
gender,ears_dataset_processed/val/p008/sentences_22_regular_0_160000.wav,p008,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,0,1,0,3.8837664,-0.24066962,male,56-65,white or caucasian,26.173944,-3.3356853,15.555743,-9.436357,35.605675,-45.17319,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,19.346592,6.6371245
gender,ears_dataset_processed/val/p009/emo_anger_freeform_0_160000.wav,p009,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male based on their vocal traits.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,1,1,0,3.743517,3.2078395,male,18-25,white or caucasian,62.081413,6.341557,33.95661,-6.405756,57.04509,-24.120296,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,26.200924,5.217103
gender,ears_dataset_processed/val/p009/emo_confusion_sentences_0_137577.wav,p009,val,What is the speaker's gender inferred from their speech characteristics?,The speaker's gender is inferred to be male based on their vocal traits.,The speaker's gender is inferred to be male based on their vocal traits. ,male,male,1,1,0,4.201888,2.2354016,male,18-25,white or caucasian,37.68009,-4.5654507,21.01909,-14.144758,47.14873,-13.703299,male,1,0,gpt2_in_lm_hidden,final,last_input,gpt2,40,10,cuda:0,30.761288,5.3405914
