row_index,audio_path,speaker_id,split,gender,age,ethnicity,embedding_family,x,y
626,ears_dataset_processed/val/p051/rainbow_04_slow_160000_320000.wav,p051,val,female,46-55,white or caucasian,ecapa,-30.789528,28.11693
627,ears_dataset_processed/val/p051/rainbow_07_loud_0_160000.wav,p051,val,female,46-55,white or caucasian,ecapa,-31.498392,34.302578
628,ears_dataset_processed/val/p051/rainbow_03_slow_0_160000.wav,p051,val,female,46-55,white or caucasian,ecapa,-11.197014,-4.3776407
629,ears_dataset_processed/val/p051/emo_anger_freeform_0_160000.wav,p051,val,female,46-55,white or caucasian,ecapa,-31.240042,33.1626
630,ears_dataset_processed/val/p051/rainbow_06_slow_0_160000.wav,p051,val,female,46-55,white or caucasian,ecapa,-34.899002,29.9255
631,ears_dataset_processed/val/p051/freeform_speech_03_1440000_1600000.wav,p051,val,female,46-55,white or caucasian,ecapa,-33.09403,32.73842
632,ears_dataset_processed/val/p051/emo_embarassment_sentences_0_160000.wav,p051,val,female,46-55,white or caucasian,ecapa,-32.521862,30.049341
633,ears_dataset_processed/val/p051/sentences_02_slow_320000_480000.wav,p051,val,female,46-55,white or caucasian,ecapa,-33.259876,28.589708
634,ears_dataset_processed/val/p051/rainbow_05_slow_160000_320000.wav,p051,val,female,46-55,white or caucasian,ecapa,-30.97229,28.276983
635,ears_dataset_processed/val/p051/freeform_speech_06_2240000_2400000.wav,p051,val,female,46-55,white or caucasian,ecapa,-47.207626,-39.560757
636,ears_dataset_processed/val/p051/freeform_speech_06_320000_480000.wav,p051,val,female,46-55,white or caucasian,ecapa,-29.282768,31.022953
637,ears_dataset_processed/val/p051/emo_sadness_freeform_0_160000.wav,p051,val,female,46-55,white or caucasian,ecapa,-33.16252,30.374062
638,ears_dataset_processed/val/p051/rainbow_03_fast_0_160000.wav,p051,val,female,46-55,white or caucasian,ecapa,-33.96392,33.792103
639,ears_dataset_processed/val/p051/sentences_01_slow_320000_480000.wav,p051,val,female,46-55,white or caucasian,ecapa,-34.491592,29.924633
640,ears_dataset_processed/val/p051/emo_neutral_freeform_0_160000.wav,p051,val,female,46-55,white or caucasian,ecapa,-35.295567,30.08994
641,ears_dataset_processed/val/p051/rainbow_08_highpitch_160000_320000.wav,p051,val,female,46-55,white or caucasian,ecapa,-31.10564,33.87784
642,ears_dataset_processed/val/p051/rainbow_01_slow_0_160000.wav,p051,val,female,46-55,white or caucasian,ecapa,-34.20488,31.454704
643,ears_dataset_processed/val/p051/rainbow_05_whisper_0_160000.wav,p051,val,female,46-55,white or caucasian,ecapa,-32.604485,32.856827
644,ears_dataset_processed/val/p051/rainbow_01_loud_0_160000.wav,p051,val,female,46-55,white or caucasian,ecapa,-31.506983,33.48999
645,ears_dataset_processed/val/p051/freeform_speech_01_1600000_1760000.wav,p051,val,female,46-55,white or caucasian,ecapa,-30.641462,28.082676
646,ears_dataset_processed/val/p051/rainbow_07_slow_160000_320000.wav,p051,val,female,46-55,white or caucasian,ecapa,-33.172585,31.089333
647,ears_dataset_processed/val/p051/freeform_speech_04_1280000_1440000.wav,p051,val,female,46-55,white or caucasian,ecapa,-34.720234,27.404795
648,ears_dataset_processed/val/p051/rainbow_03_loud_0_160000.wav,p051,val,female,46-55,white or caucasian,ecapa,-33.960983,33.82087
649,ears_dataset_processed/val/p051/emo_confusion_sentences_0_112041.wav,p051,val,female,46-55,white or caucasian,ecapa,-20.275692,-18.920437
650,ears_dataset_processed/val/p051/freeform_speech_03_160000_320000.wav,p051,val,female,46-55,white or caucasian,ecapa,-29.98088,31.500847
651,ears_dataset_processed/val/p051/rainbow_05_loud_0_160000.wav,p051,val,female,46-55,white or caucasian,ecapa,-31.495403,33.849434
652,ears_dataset_processed/val/p051/rainbow_07_lowpitch_160000_320000.wav,p051,val,female,46-55,white or caucasian,ecapa,-34.179592,29.074137
653,ears_dataset_processed/val/p051/freeform_speech_01_1760000_1920000.wav,p051,val,female,46-55,white or caucasian,ecapa,-32.635426,30.974466
654,ears_dataset_processed/val/p051/rainbow_08_slow_320000_480000.wav,p051,val,female,46-55,white or caucasian,ecapa,-32.04827,29.708673
655,ears_dataset_processed/val/p051/freeform_speech_06_800000_960000.wav,p051,val,female,46-55,white or caucasian,ecapa,-31.891712,30.810938
656,ears_dataset_processed/val/p051/sentences_07_slow_320000_480000.wav,p051,val,female,46-55,white or caucasian,ecapa,-32.04625,29.04049
657,ears_dataset_processed/val/p051/sentences_01_loud_0_160000.wav,p051,val,female,46-55,white or caucasian,ecapa,-30.285135,33.218826
658,ears_dataset_processed/val/p051/freeform_speech_01_1120000_1280000.wav,p051,val,female,46-55,white or caucasian,ecapa,-32.174053,30.279366
659,ears_dataset_processed/val/p051/freeform_speech_05_480000_640000.wav,p051,val,female,46-55,white or caucasian,ecapa,-32.772568,32.125275
660,ears_dataset_processed/val/p051/emo_sadness_sentences_0_160000.wav,p051,val,female,46-55,white or caucasian,ecapa,-35.549145,30.138092
661,ears_dataset_processed/val/p055/freeform_speech_02_2400000_2560000.wav,p055,val,female,46-55,white or caucasian,ecapa,-24.062912,3.9593353
662,ears_dataset_processed/val/p055/freeform_speech_02_640000_800000.wav,p055,val,female,46-55,white or caucasian,ecapa,-24.646065,4.2729993
663,ears_dataset_processed/val/p055/sentences_13_lowpitch_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-26.712078,5.6776037
664,ears_dataset_processed/val/p055/freeform_speech_06_2400000_2560000.wav,p055,val,female,46-55,white or caucasian,ecapa,-25.241405,5.737297
665,ears_dataset_processed/val/p055/rainbow_06_regular_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-28.21343,5.654799
666,ears_dataset_processed/val/p055/freeform_speech_02_1760000_1920000.wav,p055,val,female,46-55,white or caucasian,ecapa,-24.926632,4.887702
667,ears_dataset_processed/val/p055/sentences_04_whisper_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-16.219599,4.000061
668,ears_dataset_processed/val/p055/sentences_08_slow_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-25.167826,3.2748642
669,ears_dataset_processed/val/p055/freeform_speech_02_320000_480000.wav,p055,val,female,46-55,white or caucasian,ecapa,0.4824508,-35.4252
670,ears_dataset_processed/val/p055/freeform_speech_02_480000_640000.wav,p055,val,female,46-55,white or caucasian,ecapa,-24.618362,5.1193686
671,ears_dataset_processed/val/p055/rainbow_01_lowpitch_0_155900.wav,p055,val,female,46-55,white or caucasian,ecapa,-26.123934,4.430527
672,ears_dataset_processed/val/p055/emo_disgust_sentences_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-25.895885,3.922246
673,ears_dataset_processed/val/p055/emo_extasy_freeform_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-27.46826,2.1236765
674,ears_dataset_processed/val/p055/freeform_speech_05_2720000_2880000.wav,p055,val,female,46-55,white or caucasian,ecapa,-24.473461,5.1138825
675,ears_dataset_processed/val/p055/freeform_speech_06_1760000_1920000.wav,p055,val,female,46-55,white or caucasian,ecapa,-26.591503,5.902365
676,ears_dataset_processed/val/p055/freeform_speech_04_2560000_2720000.wav,p055,val,female,46-55,white or caucasian,ecapa,-26.08547,5.981378
677,ears_dataset_processed/val/p055/rainbow_08_slow_160000_320000.wav,p055,val,female,46-55,white or caucasian,ecapa,-26.36166,5.140843
678,ears_dataset_processed/val/p055/freeform_speech_03_2080000_2240000.wav,p055,val,female,46-55,white or caucasian,ecapa,-26.475765,5.6248426
679,ears_dataset_processed/val/p055/rainbow_03_whisper_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-20.039854,4.4444804
680,ears_dataset_processed/val/p055/emo_desire_sentences_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,25.803076,11.270186
681,ears_dataset_processed/val/p055/emo_extasy_sentences_0_149807.wav,p055,val,female,46-55,white or caucasian,ecapa,-28.14469,3.4910233
682,ears_dataset_processed/val/p055/rainbow_07_loud_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-28.176529,3.7350516
683,ears_dataset_processed/val/p055/rainbow_03_slow_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-24.55165,2.9647248
684,ears_dataset_processed/val/p055/emo_anger_freeform_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-27.443151,1.8079146
685,ears_dataset_processed/val/p055/rainbow_06_slow_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-28.283161,5.7518263
686,ears_dataset_processed/val/p055/rainbow_03_highpitch_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-17.904692,-28.533144
687,ears_dataset_processed/val/p055/rainbow_07_whisper_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-19.89758,4.4294133
688,ears_dataset_processed/val/p055/emo_disgust_freeform_0_149742.wav,p055,val,female,46-55,white or caucasian,ecapa,-24.412483,2.3196065
689,ears_dataset_processed/val/p055/sentences_22_regular_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-25.621965,4.3234253
690,ears_dataset_processed/val/p055/freeform_speech_03_2240000_2400000.wav,p055,val,female,46-55,white or caucasian,ecapa,-24.972067,4.8889427
691,ears_dataset_processed/val/p055/rainbow_05_highpitch_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-27.943216,3.4860067
692,ears_dataset_processed/val/p055/emo_confusion_sentences_0_124337.wav,p055,val,female,46-55,white or caucasian,ecapa,-23.844088,1.9185802
693,ears_dataset_processed/val/p055/sentences_02_lowpitch_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-24.87983,4.579588
694,ears_dataset_processed/val/p055/emo_disappointment_freeform_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-24.875708,4.7846875
695,ears_dataset_processed/val/p055/emo_neutral_sentences_0_133265.wav,p055,val,female,46-55,white or caucasian,ecapa,-24.360064,3.547419
696,ears_dataset_processed/val/p055/rainbow_05_whisper_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-22.710955,3.9778817
697,ears_dataset_processed/val/p055/freeform_speech_03_480000_640000.wav,p055,val,female,46-55,white or caucasian,ecapa,-25.156979,4.8543344
698,ears_dataset_processed/val/p055/rainbow_04_lowpitch_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-8.422228,20.34312
699,ears_dataset_processed/val/p055/freeform_speech_05_160000_320000.wav,p055,val,female,46-55,white or caucasian,ecapa,37.1463,22.766958
700,ears_dataset_processed/val/p055/emo_serenity_sentences_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-24.588789,6.4886827
701,ears_dataset_processed/val/p055/rainbow_06_loud_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-28.675404,5.2621293
702,ears_dataset_processed/val/p055/rainbow_03_loud_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-25.190874,2.800727
703,ears_dataset_processed/val/p055/emo_contentment_freeform_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-24.714493,6.3356695
704,ears_dataset_processed/val/p055/rainbow_01_whisper_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-20.123377,4.474263
705,ears_dataset_processed/val/p055/rainbow_04_loud_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-28.078018,4.104889
706,ears_dataset_processed/val/p055/freeform_speech_05_800000_960000.wav,p055,val,female,46-55,white or caucasian,ecapa,-26.754824,6.306259
707,ears_dataset_processed/val/p055/sentences_01_lowpitch_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-26.092167,5.3407817
708,ears_dataset_processed/val/p055/rainbow_07_lowpitch_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-25.862791,4.383083
709,ears_dataset_processed/val/p055/emo_interest_freeform_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-23.87071,3.3469658
710,ears_dataset_processed/val/p055/sentences_01_loud_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-29.184647,4.201137
711,ears_dataset_processed/val/p055/freeform_speech_06_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa,-25.860748,7.3946786
712,ears_dataset_processed/val/p071/sentences_10_fast_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,31.67104,12.179769
713,ears_dataset_processed/val/p071/freeform_speech_02_1120000_1280000.wav,p071,val,male,18-25,black or african american,ecapa,28.986216,9.492549
714,ears_dataset_processed/val/p071/rainbow_07_highpitch_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,-13.09932,-42.34554
715,ears_dataset_processed/val/p071/freeform_speech_05_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,26.89456,11.104553
716,ears_dataset_processed/val/p071/rainbow_05_regular_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,29.987497,9.346868
717,ears_dataset_processed/val/p071/freeform_speech_01_1920000_2080000.wav,p071,val,male,18-25,black or african american,ecapa,28.390873,10.496705
718,ears_dataset_processed/val/p071/freeform_speech_02_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,31.472412,14.690951
719,ears_dataset_processed/val/p071/interjection_greetings_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,-0.033304222,-23.884052
720,ears_dataset_processed/val/p071/freeform_speech_02_320000_480000.wav,p071,val,male,18-25,black or african american,ecapa,28.555935,8.551924
721,ears_dataset_processed/val/p071/emo_extasy_sentences_0_152616.wav,p071,val,male,18-25,black or african american,ecapa,31.488287,9.815515
722,ears_dataset_processed/val/p071/freeform_speech_02_2560000_2720000.wav,p071,val,male,18-25,black or african american,ecapa,28.415462,9.502309
723,ears_dataset_processed/val/p071/rainbow_05_fast_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,29.886816,9.542777
724,ears_dataset_processed/val/p071/emo_disgust_sentences_0_157069.wav,p071,val,male,18-25,black or african american,ecapa,31.486485,9.967208
725,ears_dataset_processed/val/p071/freeform_speech_03_960000_1120000.wav,p071,val,male,18-25,black or african american,ecapa,29.753256,9.830151
726,ears_dataset_processed/val/p071/emo_extasy_freeform_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,28.197111,8.83891
727,ears_dataset_processed/val/p071/freeform_speech_02_2080000_2240000.wav,p071,val,male,18-25,black or african american,ecapa,29.404058,8.708257
728,ears_dataset_processed/val/p071/freeform_speech_04_2080000_2240000.wav,p071,val,male,18-25,black or african american,ecapa,28.272503,9.602354
729,ears_dataset_processed/val/p071/freeform_speech_06_1280000_1440000.wav,p071,val,male,18-25,black or african american,ecapa,27.274399,9.225735
730,ears_dataset_processed/val/p071/freeform_speech_06_960000_1120000.wav,p071,val,male,18-25,black or african american,ecapa,28.469656,8.351183
731,ears_dataset_processed/val/p071/rainbow_08_slow_160000_320000.wav,p071,val,male,18-25,black or african american,ecapa,31.062954,14.710604
732,ears_dataset_processed/val/p071/freeform_speech_03_2080000_2240000.wav,p071,val,male,18-25,black or african american,ecapa,29.603424,12.677484
733,ears_dataset_processed/val/p071/emo_embarassment_freeform_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,33.869347,8.3364
734,ears_dataset_processed/val/p071/emo_desire_sentences_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,30.967236,13.848668
735,ears_dataset_processed/val/p071/freeform_speech_05_1120000_1280000.wav,p071,val,male,18-25,black or african american,ecapa,27.564045,8.847259
736,ears_dataset_processed/val/p071/sentences_03_whisper_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,7.476991,13.245736
737,ears_dataset_processed/val/p071/rainbow_08_loud_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,30.390326,10.227525
738,ears_dataset_processed/val/p071/rainbow_03_slow_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,24.863235,4.4187455
739,ears_dataset_processed/val/p071/sentences_08_slow_160000_320000.wav,p071,val,male,18-25,black or african american,ecapa,27.930765,9.495512
740,ears_dataset_processed/val/p071/emo_anger_freeform_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,7.871779,-15.93051
741,ears_dataset_processed/val/p071/rainbow_06_slow_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,31.020344,14.837632
742,ears_dataset_processed/val/p071/emo_confusion_sentences_0_129680.wav,p071,val,male,18-25,black or african american,ecapa,22.306036,-10.490065
743,ears_dataset_processed/val/p071/sentences_22_regular_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,30.492195,10.101254
744,ears_dataset_processed/val/p071/freeform_speech_02_1440000_1600000.wav,p071,val,male,18-25,black or african american,ecapa,32.379322,12.597096
745,ears_dataset_processed/val/p071/rainbow_08_whisper_160000_320000.wav,p071,val,male,18-25,black or african american,ecapa,29.502897,8.549985
746,ears_dataset_processed/val/p071/freeform_speech_05_1280000_1440000.wav,p071,val,male,18-25,black or african american,ecapa,33.182438,14.835438
747,ears_dataset_processed/val/p071/rainbow_05_highpitch_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,-14.285354,-41.49141
748,ears_dataset_processed/val/p071/rainbow_03_fast_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,32.088806,12.378726
749,ears_dataset_processed/val/p071/emo_guilt_sentences_0_141067.wav,p071,val,male,18-25,black or african american,ecapa,35.522625,17.992785
750,ears_dataset_processed/val/p071/freeform_speech_06_2560000_2720000.wav,p071,val,male,18-25,black or african american,ecapa,39.371532,-6.6882415
751,ears_dataset_processed/val/p071/rainbow_01_whisper_0_151827.wav,p071,val,male,18-25,black or african american,ecapa,31.289005,9.07816
752,ears_dataset_processed/val/p071/emo_serenity_freeform_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,29.585127,12.933563
753,ears_dataset_processed/val/p071/sentences_01_highpitch_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,-13.082132,-42.73038
754,ears_dataset_processed/val/p071/rainbow_05_whisper_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,29.737667,8.769088
755,ears_dataset_processed/val/p071/emo_relief_freeform_160000_320000.wav,p071,val,male,18-25,black or african american,ecapa,27.898582,9.640327
756,ears_dataset_processed/val/p071/rainbow_02_lowpitch_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,40.006115,-45.83019
757,ears_dataset_processed/val/p071/sentences_07_slow_160000_320000.wav,p071,val,male,18-25,black or african american,ecapa,33.153866,14.674614
758,ears_dataset_processed/val/p071/freeform_speech_03_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,31.19469,9.265924
759,ears_dataset_processed/val/p071/rainbow_06_loud_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,29.25047,10.874972
760,ears_dataset_processed/val/p071/emo_contentment_freeform_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,21.941078,-1.8052989
761,ears_dataset_processed/val/p071/freeform_speech_04_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,27.688519,10.945377
762,ears_dataset_processed/val/p071/sentences_23_regular_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,29.839394,10.76873
763,ears_dataset_processed/val/p071/sentences_01_whisper_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,31.402864,8.511241
764,ears_dataset_processed/val/p071/rainbow_01_lowpitch_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,46.804066,-16.330626
765,ears_dataset_processed/val/p071/sentences_01_loud_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,31.42164,11.981601
766,ears_dataset_processed/val/p071/interjection_anger_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,-6.1392484,-24.735199
767,ears_dataset_processed/val/p071/emo_sadness_sentences_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,35.17577,18.200497
768,ears_dataset_processed/val/p023/freeform_speech_02_640000_800000.wav,p023,val,male,26-35,white or caucasian,ecapa,26.079103,17.085762
769,ears_dataset_processed/val/p023/freeform_speech_05_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,-5.468963,-14.058601
770,ears_dataset_processed/val/p023/emo_realization_freeform_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,5.5822873,-24.423447
771,ears_dataset_processed/val/p023/rainbow_06_regular_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,25.209955,15.485865
772,ears_dataset_processed/val/p023/sentences_08_slow_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,7.6202006,1.5611004
773,ears_dataset_processed/val/p023/emo_desire_sentences_0_135273.wav,p023,val,male,26-35,white or caucasian,ecapa,6.929985,-10.409314
774,ears_dataset_processed/val/p023/freeform_speech_02_2560000_2720000.wav,p023,val,male,26-35,white or caucasian,ecapa,27.656958,19.42371
775,ears_dataset_processed/val/p023/freeform_speech_05_640000_800000.wav,p023,val,male,26-35,white or caucasian,ecapa,35.336792,37.84933
776,ears_dataset_processed/val/p023/emo_disgust_sentences_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,-6.200503,12.419403
777,ears_dataset_processed/val/p023/freeform_speech_03_960000_1120000.wav,p023,val,male,26-35,white or caucasian,ecapa,-6.537875,12.569337
778,ears_dataset_processed/val/p023/emo_extasy_freeform_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,19.531336,1.426468
779,ears_dataset_processed/val/p023/sentences_11_highpitch_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,-11.78636,-44.62091
780,ears_dataset_processed/val/p023/sentences_15_regular_0_157092.wav,p023,val,male,26-35,white or caucasian,ecapa,-6.4274273,12.4575405
781,ears_dataset_processed/val/p023/rainbow_03_whisper_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,-8.074913,-2.2886171
782,ears_dataset_processed/val/p023/rainbow_04_regular_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,25.323734,16.486729
783,ears_dataset_processed/val/p023/freeform_speech_02_800000_960000.wav,p023,val,male,26-35,white or caucasian,ecapa,27.401068,19.37696
784,ears_dataset_processed/val/p023/freeform_speech_05_1760000_1920000.wav,p023,val,male,26-35,white or caucasian,ecapa,25.573668,17.420467
785,ears_dataset_processed/val/p023/rainbow_03_regular_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,27.56322,19.494787
786,ears_dataset_processed/val/p023/emo_neutral_sentences_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,28.202797,20.186163
787,ears_dataset_processed/val/p023/emo_anger_freeform_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,24.383163,17.954466
788,ears_dataset_processed/val/p023/rainbow_02_fast_0_130044.wav,p023,val,male,26-35,white or caucasian,ecapa,25.21581,16.73344
789,ears_dataset_processed/val/p023/emo_extasy_sentences_0_140432.wav,p023,val,male,26-35,white or caucasian,ecapa,26.116037,15.099788
790,ears_dataset_processed/val/p023/sentences_22_regular_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,26.322536,16.639097
791,ears_dataset_processed/val/p023/freeform_speech_05_1440000_1600000.wav,p023,val,male,26-35,white or caucasian,ecapa,0.999108,-22.51024
792,ears_dataset_processed/val/p023/sentences_02_lowpitch_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,25.66355,17.184822
793,ears_dataset_processed/val/p023/emo_disappointment_freeform_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,30.490536,17.723597
794,ears_dataset_processed/val/p023/freeform_speech_06_1120000_1280000.wav,p023,val,male,26-35,white or caucasian,ecapa,27.997843,18.96132
795,ears_dataset_processed/val/p023/emo_serenity_sentences_0_157780.wav,p023,val,male,26-35,white or caucasian,ecapa,-51.780827,29.572577
796,ears_dataset_processed/val/p023/rainbow_06_whisper_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,-9.495291,5.318722
797,ears_dataset_processed/val/p023/emo_confusion_sentences_0_126081.wav,p023,val,male,26-35,white or caucasian,ecapa,19.433506,1.489178
798,ears_dataset_processed/val/p023/rainbow_04_lowpitch_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,25.118126,16.328754
799,ears_dataset_processed/val/p023/rainbow_06_fast_0_119406.wav,p023,val,male,26-35,white or caucasian,ecapa,25.14703,15.319953
800,ears_dataset_processed/val/p023/freeform_speech_03_320000_480000.wav,p023,val,male,26-35,white or caucasian,ecapa,28.47373,19.105005
801,ears_dataset_processed/val/p023/sentences_01_slow_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,25.827402,17.131952
802,ears_dataset_processed/val/p023/emo_disgust_freeform_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,34.110203,38.57345
803,ears_dataset_processed/val/p023/rainbow_03_loud_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,24.874084,17.447136
804,ears_dataset_processed/val/p023/emo_contentment_freeform_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,-7.084559,-9.800528
805,ears_dataset_processed/val/p023/freeform_speech_01_2240000_2400000.wav,p023,val,male,26-35,white or caucasian,ecapa,27.562347,18.153118
806,ears_dataset_processed/val/p023/freeform_speech_04_2400000_2560000.wav,p023,val,male,26-35,white or caucasian,ecapa,28.386606,18.07419
807,ears_dataset_processed/val/p023/freeform_speech_05_800000_960000.wav,p023,val,male,26-35,white or caucasian,ecapa,-5.890875,-9.113369
808,ears_dataset_processed/val/p023/freeform_speech_02_1600000_1760000.wav,p023,val,male,26-35,white or caucasian,ecapa,25.1505,16.507427
809,ears_dataset_processed/val/p023/freeform_speech_03_2720000_2880000.wav,p023,val,male,26-35,white or caucasian,ecapa,28.957943,19.182274
810,ears_dataset_processed/val/p023/emo_interest_freeform_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,-6.943147,12.456444
811,ears_dataset_processed/val/p023/sentences_01_loud_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,25.574453,17.451786
812,ears_dataset_processed/val/p023/freeform_speech_01_1440000_1600000.wav,p023,val,male,26-35,white or caucasian,ecapa,25.378075,17.294603
813,ears_dataset_processed/val/p023/sentences_01_regular_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,27.630333,18.021673
814,ears_dataset_processed/val/p023/freeform_speech_05_480000_640000.wav,p023,val,male,26-35,white or caucasian,ecapa,-6.1701765,12.481795
815,ears_dataset_processed/val/p023/rainbow_06_lowpitch_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,25.16607,15.247846
816,ears_dataset_processed/val/p023/freeform_speech_03_640000_800000.wav,p023,val,male,26-35,white or caucasian,ecapa,24.686508,17.54535
817,ears_dataset_processed/val/p023/freeform_speech_06_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,43.00987,25.791172
818,ears_dataset_processed/val/p023/interjection_greetings_0_144818.wav,p023,val,male,26-35,white or caucasian,ecapa,-3.8907216,-34.024487
819,ears_dataset_processed/val/p010/sentences_10_fast_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,40.516872,-56.81459
820,ears_dataset_processed/val/p010/sentences_02_whisper_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,19.05422,-32.143375
821,ears_dataset_processed/val/p010/freeform_speech_02_640000_800000.wav,p010,val,male,36-45,black or african american,ecapa,40.43292,-57.79078
822,ears_dataset_processed/val/p010/rainbow_07_highpitch_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,38.01618,-58.15868
823,ears_dataset_processed/val/p010/emo_extasy_sentences_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,39.19391,-57.04685
824,ears_dataset_processed/val/p010/freeform_speech_05_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,40.935394,-58.623814
825,ears_dataset_processed/val/p010/freeform_speech_06_480000_640000.wav,p010,val,male,36-45,black or african american,ecapa,40.102592,-59.355286
826,ears_dataset_processed/val/p010/rainbow_05_regular_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,38.220707,-56.756557
827,ears_dataset_processed/val/p010/freeform_speech_02_1760000_1920000.wav,p010,val,male,36-45,black or african american,ecapa,39.830288,-57.128048
