row_index,audio_path,speaker_id,split,gender,age,ethnicity,embedding_family,x,y
733,ears_dataset_processed/val/p071/emo_embarassment_freeform_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,2.9846845,-1.226532
734,ears_dataset_processed/val/p071/emo_desire_sentences_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,3.949084,3.0813646
735,ears_dataset_processed/val/p071/freeform_speech_05_1120000_1280000.wav,p071,val,male,18-25,black or african american,ecapa,1.2625654,-2.5001647
736,ears_dataset_processed/val/p071/sentences_03_whisper_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,1.3907855,1.0406585
737,ears_dataset_processed/val/p071/rainbow_08_loud_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,3.0759583,3.6225069
738,ears_dataset_processed/val/p071/rainbow_03_slow_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,3.20566,-0.99329406
739,ears_dataset_processed/val/p071/sentences_08_slow_160000_320000.wav,p071,val,male,18-25,black or african american,ecapa,1.7927735,-1.1915283
740,ears_dataset_processed/val/p071/emo_anger_freeform_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,3.4964504,-0.97001237
741,ears_dataset_processed/val/p071/rainbow_06_slow_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,3.8214738,2.7030826
742,ears_dataset_processed/val/p071/emo_confusion_sentences_0_129680.wav,p071,val,male,18-25,black or african american,ecapa,2.6050668,-1.0384576
743,ears_dataset_processed/val/p071/sentences_22_regular_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,3.0928159,3.2539582
744,ears_dataset_processed/val/p071/freeform_speech_02_1440000_1600000.wav,p071,val,male,18-25,black or african american,ecapa,3.7338567,2.9987943
745,ears_dataset_processed/val/p071/rainbow_08_whisper_160000_320000.wav,p071,val,male,18-25,black or african american,ecapa,3.1822104,-2.170162
746,ears_dataset_processed/val/p071/freeform_speech_05_1280000_1440000.wav,p071,val,male,18-25,black or african american,ecapa,3.303909,2.60344
747,ears_dataset_processed/val/p071/rainbow_05_highpitch_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,0.88698,-3.5815344
748,ears_dataset_processed/val/p071/rainbow_03_fast_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,5.1749964,5.12998
749,ears_dataset_processed/val/p071/emo_guilt_sentences_0_141067.wav,p071,val,male,18-25,black or african american,ecapa,4.843984,2.96831
750,ears_dataset_processed/val/p071/freeform_speech_06_2560000_2720000.wav,p071,val,male,18-25,black or african american,ecapa,4.1284647,-1.3032608
751,ears_dataset_processed/val/p071/rainbow_01_whisper_0_151827.wav,p071,val,male,18-25,black or african american,ecapa,5.258858,1.1252558
752,ears_dataset_processed/val/p071/emo_serenity_freeform_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,2.4682572,3.3342655
753,ears_dataset_processed/val/p071/sentences_01_highpitch_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,1.0056487,-2.5491893
754,ears_dataset_processed/val/p071/rainbow_05_whisper_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,3.473758,-3.270404
755,ears_dataset_processed/val/p071/emo_relief_freeform_160000_320000.wav,p071,val,male,18-25,black or african american,ecapa,2.1378198,-0.75507456
756,ears_dataset_processed/val/p071/rainbow_02_lowpitch_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,3.7706096,-3.2680714
757,ears_dataset_processed/val/p071/sentences_07_slow_160000_320000.wav,p071,val,male,18-25,black or african american,ecapa,1.7143356,1.3674021
758,ears_dataset_processed/val/p071/freeform_speech_03_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,4.9079103,2.0635693
759,ears_dataset_processed/val/p071/rainbow_06_loud_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,1.1706008,0.6079553
760,ears_dataset_processed/val/p071/emo_contentment_freeform_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,1.3004376,-3.3607302
761,ears_dataset_processed/val/p071/freeform_speech_04_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,1.5584319,-0.54795957
762,ears_dataset_processed/val/p071/sentences_23_regular_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,2.0324187,3.686253
763,ears_dataset_processed/val/p071/sentences_01_whisper_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,3.8383818,2.1433423
764,ears_dataset_processed/val/p071/rainbow_01_lowpitch_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,5.322143,0.6300455
765,ears_dataset_processed/val/p071/sentences_01_loud_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,3.3885546,2.6307654
766,ears_dataset_processed/val/p071/interjection_anger_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,0.78327537,-0.20812291
767,ears_dataset_processed/val/p071/emo_sadness_sentences_0_160000.wav,p071,val,male,18-25,black or african american,ecapa,6.243563,5.394785
768,ears_dataset_processed/val/p023/freeform_speech_02_640000_800000.wav,p023,val,male,26-35,white or caucasian,ecapa,1.695415,4.8257055
769,ears_dataset_processed/val/p023/freeform_speech_05_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,-1.5372366,-0.28529802
770,ears_dataset_processed/val/p023/emo_realization_freeform_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,1.0973656,-4.5000134
771,ears_dataset_processed/val/p023/rainbow_06_regular_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,1.3412604,1.6611155
772,ears_dataset_processed/val/p023/sentences_08_slow_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,0.47872466,2.6981359
773,ears_dataset_processed/val/p023/emo_desire_sentences_0_135273.wav,p023,val,male,26-35,white or caucasian,ecapa,2.9703822,-1.6433774
774,ears_dataset_processed/val/p023/freeform_speech_02_2560000_2720000.wav,p023,val,male,26-35,white or caucasian,ecapa,1.3300881,5.716835
775,ears_dataset_processed/val/p023/freeform_speech_05_640000_800000.wav,p023,val,male,26-35,white or caucasian,ecapa,5.0300336,1.3584858
776,ears_dataset_processed/val/p023/emo_disgust_sentences_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,-0.50891125,5.8593283
777,ears_dataset_processed/val/p023/freeform_speech_03_960000_1120000.wav,p023,val,male,26-35,white or caucasian,ecapa,-3.3683507,5.149457
778,ears_dataset_processed/val/p023/emo_extasy_freeform_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,2.7880995,0.6135221
779,ears_dataset_processed/val/p023/sentences_11_highpitch_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,-0.7417273,-1.9349823
780,ears_dataset_processed/val/p023/sentences_15_regular_0_157092.wav,p023,val,male,26-35,white or caucasian,ecapa,-0.9277017,7.172867
781,ears_dataset_processed/val/p023/rainbow_03_whisper_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,-2.6692035,-0.21818219
782,ears_dataset_processed/val/p023/rainbow_04_regular_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,2.240823,2.6767066
783,ears_dataset_processed/val/p023/freeform_speech_02_800000_960000.wav,p023,val,male,26-35,white or caucasian,ecapa,1.4622062,7.3792763
784,ears_dataset_processed/val/p023/freeform_speech_05_1760000_1920000.wav,p023,val,male,26-35,white or caucasian,ecapa,2.1742456,4.8159113
785,ears_dataset_processed/val/p023/rainbow_03_regular_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,0.7901554,6.52312
786,ears_dataset_processed/val/p023/emo_neutral_sentences_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,3.0314171,5.2235165
787,ears_dataset_processed/val/p023/emo_anger_freeform_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,3.4298558,1.6983938
788,ears_dataset_processed/val/p023/rainbow_02_fast_0_130044.wav,p023,val,male,26-35,white or caucasian,ecapa,-0.015301296,4.0075
789,ears_dataset_processed/val/p023/emo_extasy_sentences_0_140432.wav,p023,val,male,26-35,white or caucasian,ecapa,2.65385,3.4596317
790,ears_dataset_processed/val/p023/sentences_22_regular_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,-0.513726,3.9364264
791,ears_dataset_processed/val/p023/freeform_speech_05_1440000_1600000.wav,p023,val,male,26-35,white or caucasian,ecapa,1.5853351,-4.222186
792,ears_dataset_processed/val/p023/sentences_02_lowpitch_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,3.2287343,4.2728047
793,ears_dataset_processed/val/p023/emo_disappointment_freeform_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,2.3075721,1.4102403
794,ears_dataset_processed/val/p023/freeform_speech_06_1120000_1280000.wav,p023,val,male,26-35,white or caucasian,ecapa,1.2005955,4.301342
795,ears_dataset_processed/val/p023/emo_serenity_sentences_0_157780.wav,p023,val,male,26-35,white or caucasian,ecapa,-4.191621,7.0559654
796,ears_dataset_processed/val/p023/rainbow_06_whisper_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,-0.7425235,-2.4895303
797,ears_dataset_processed/val/p023/emo_confusion_sentences_0_126081.wav,p023,val,male,26-35,white or caucasian,ecapa,1.6728474,1.4152364
798,ears_dataset_processed/val/p023/rainbow_04_lowpitch_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,3.3701577,3.5869823
799,ears_dataset_processed/val/p023/rainbow_06_fast_0_119406.wav,p023,val,male,26-35,white or caucasian,ecapa,1.2360202,4.910808
800,ears_dataset_processed/val/p023/freeform_speech_03_320000_480000.wav,p023,val,male,26-35,white or caucasian,ecapa,-0.5240381,0.7873238
801,ears_dataset_processed/val/p023/sentences_01_slow_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,3.1604834,4.701194
802,ears_dataset_processed/val/p023/emo_disgust_freeform_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,2.119388,0.39782083
803,ears_dataset_processed/val/p023/rainbow_03_loud_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,-0.5782504,2.0869908
804,ears_dataset_processed/val/p023/emo_contentment_freeform_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,-2.2976396,-1.0194501
805,ears_dataset_processed/val/p023/freeform_speech_01_2240000_2400000.wav,p023,val,male,26-35,white or caucasian,ecapa,1.952483,5.1204066
806,ears_dataset_processed/val/p023/freeform_speech_04_2400000_2560000.wav,p023,val,male,26-35,white or caucasian,ecapa,1.4582188,3.8666155
807,ears_dataset_processed/val/p023/freeform_speech_05_800000_960000.wav,p023,val,male,26-35,white or caucasian,ecapa,-1.3878164,2.3183928
808,ears_dataset_processed/val/p023/freeform_speech_02_1600000_1760000.wav,p023,val,male,26-35,white or caucasian,ecapa,0.99743205,0.14944153
809,ears_dataset_processed/val/p023/freeform_speech_03_2720000_2880000.wav,p023,val,male,26-35,white or caucasian,ecapa,2.7599056,2.9920027
810,ears_dataset_processed/val/p023/emo_interest_freeform_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,-2.9700074,3.46392
811,ears_dataset_processed/val/p023/sentences_01_loud_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,2.8294802,3.7749257
812,ears_dataset_processed/val/p023/freeform_speech_01_1440000_1600000.wav,p023,val,male,26-35,white or caucasian,ecapa,1.1025847,4.040269
813,ears_dataset_processed/val/p023/sentences_01_regular_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,3.3747694,7.6054587
814,ears_dataset_processed/val/p023/freeform_speech_05_480000_640000.wav,p023,val,male,26-35,white or caucasian,ecapa,0.35826865,7.4932494
815,ears_dataset_processed/val/p023/rainbow_06_lowpitch_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,2.0396445,1.5865527
816,ears_dataset_processed/val/p023/freeform_speech_03_640000_800000.wav,p023,val,male,26-35,white or caucasian,ecapa,0.26953483,0.22782767
817,ears_dataset_processed/val/p023/freeform_speech_06_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa,3.6173425,5.0834537
818,ears_dataset_processed/val/p023/interjection_greetings_0_144818.wav,p023,val,male,26-35,white or caucasian,ecapa,0.32518137,-4.9242935
819,ears_dataset_processed/val/p010/sentences_10_fast_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,5.348788,1.2246194
820,ears_dataset_processed/val/p010/sentences_02_whisper_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,1.6540936,-2.6309006
821,ears_dataset_processed/val/p010/freeform_speech_02_640000_800000.wav,p010,val,male,36-45,black or african american,ecapa,5.0659456,-0.3329035
822,ears_dataset_processed/val/p010/rainbow_07_highpitch_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,2.5771062,-3.016818
823,ears_dataset_processed/val/p010/emo_extasy_sentences_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,5.6372886,1.368672
824,ears_dataset_processed/val/p010/freeform_speech_05_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,2.7722514,-3.2390895
825,ears_dataset_processed/val/p010/freeform_speech_06_480000_640000.wav,p010,val,male,36-45,black or african american,ecapa,1.4603393,-1.8930659
826,ears_dataset_processed/val/p010/rainbow_05_regular_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,3.9535747,-2.6353328
827,ears_dataset_processed/val/p010/freeform_speech_02_1760000_1920000.wav,p010,val,male,36-45,black or african american,ecapa,5.058368,-1.6720865
828,ears_dataset_processed/val/p010/sentences_08_slow_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,6.0998425,0.7980669
829,ears_dataset_processed/val/p010/sentences_02_loud_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,4.325575,0.00858562
830,ears_dataset_processed/val/p010/freeform_speech_02_480000_640000.wav,p010,val,male,36-45,black or african american,ecapa,2.4449677,-2.8576205
831,ears_dataset_processed/val/p010/rainbow_07_regular_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,5.430088,0.91958374
832,ears_dataset_processed/val/p010/rainbow_08_lowpitch_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,6.200687,-1.4555408
833,ears_dataset_processed/val/p010/interjection_agreement_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,2.4077308,-5.9218616
834,ears_dataset_processed/val/p010/rainbow_05_fast_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,4.8081274,-1.4890229
835,ears_dataset_processed/val/p010/emo_disgust_sentences_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,6.1632733,0.71722317
836,ears_dataset_processed/val/p010/emo_extasy_freeform_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,5.401609,-1.8725364
837,ears_dataset_processed/val/p010/freeform_speech_06_1760000_1920000.wav,p010,val,male,36-45,black or african american,ecapa,3.414279,-3.3925712
838,ears_dataset_processed/val/p010/freeform_speech_02_2080000_2240000.wav,p010,val,male,36-45,black or african american,ecapa,4.764331,-1.7404528
839,ears_dataset_processed/val/p010/freeform_speech_04_2080000_2240000.wav,p010,val,male,36-45,black or african american,ecapa,1.3499852,-2.4391022
840,ears_dataset_processed/val/p010/rainbow_08_lowpitch_160000_320000.wav,p010,val,male,36-45,black or african american,ecapa,3.8184254,-2.2824593
841,ears_dataset_processed/val/p010/freeform_speech_05_1120000_1280000.wav,p010,val,male,36-45,black or african american,ecapa,3.5811405,-3.4747422
842,ears_dataset_processed/val/p010/sentences_03_whisper_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,2.2776353,-1.7193199
843,ears_dataset_processed/val/p010/rainbow_03_regular_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,5.3786,1.320246
844,ears_dataset_processed/val/p010/freeform_speech_01_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,5.2514167,-2.0453665
845,ears_dataset_processed/val/p010/emo_neutral_sentences_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,-0.09379023,-7.12083
846,ears_dataset_processed/val/p010/emo_anger_freeform_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,2.009657,-5.1492767
847,ears_dataset_processed/val/p010/rainbow_02_whisper_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,3.8334525,-3.8062685
848,ears_dataset_processed/val/p010/emo_desire_sentences_0_138586.wav,p010,val,male,36-45,black or african american,ecapa,6.157284,1.1928113
849,ears_dataset_processed/val/p010/sentences_12_highpitch_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,3.2629952,-4.3003564
850,ears_dataset_processed/val/p010/rainbow_07_whisper_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,-0.026478209,-4.4741426
851,ears_dataset_processed/val/p010/rainbow_02_slow_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,6.029195,0.13364506
852,ears_dataset_processed/val/p010/freeform_speech_03_1280000_1440000.wav,p010,val,male,36-45,black or african american,ecapa,5.7696257,-0.060693163
853,ears_dataset_processed/val/p010/emo_serenity_sentences_0_136453.wav,p010,val,male,36-45,black or african american,ecapa,3.1107724,-1.1138227
854,ears_dataset_processed/val/p010/rainbow_03_lowpitch_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,5.1966405,-0.66263
855,ears_dataset_processed/val/p010/rainbow_05_slow_160000_320000.wav,p010,val,male,36-45,black or african american,ecapa,5.2198925,-1.621044
856,ears_dataset_processed/val/p010/freeform_speech_06_1120000_1280000.wav,p010,val,male,36-45,black or african american,ecapa,2.4360158,-1.7233402
857,ears_dataset_processed/val/p010/freeform_speech_06_640000_800000.wav,p010,val,male,36-45,black or african american,ecapa,3.283929,-1.9190413
858,ears_dataset_processed/val/p010/freeform_speech_04_1440000_1600000.wav,p010,val,male,36-45,black or african american,ecapa,4.812014,-1.3905177
859,ears_dataset_processed/val/p010/freeform_speech_03_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,3.159618,-1.9448149
860,ears_dataset_processed/val/p010/freeform_speech_05_160000_320000.wav,p010,val,male,36-45,black or african american,ecapa,3.5585084,-2.095523
861,ears_dataset_processed/val/p010/emo_disgust_freeform_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,4.2947803,0.60041434
862,ears_dataset_processed/val/p010/emo_contentment_freeform_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,3.462812,-1.7967079
863,ears_dataset_processed/val/p010/freeform_speech_04_160000_320000.wav,p010,val,male,36-45,black or african american,ecapa,4.683404,-2.548538
864,ears_dataset_processed/val/p010/freeform_speech_04_2400000_2560000.wav,p010,val,male,36-45,black or african american,ecapa,3.6155894,-2.3537066
865,ears_dataset_processed/val/p010/freeform_speech_04_1760000_1920000.wav,p010,val,male,36-45,black or african american,ecapa,4.384245,0.24835797
866,ears_dataset_processed/val/p010/rainbow_04_loud_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,3.9101782,-0.85655755
867,ears_dataset_processed/val/p010/sentences_01_whisper_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,2.755265,-3.131066
868,ears_dataset_processed/val/p010/emo_confusion_sentences_0_81405.wav,p010,val,male,36-45,black or african american,ecapa,3.9989164,-1.2557164
869,ears_dataset_processed/val/p010/rainbow_05_slow_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,5.9204187,-1.225255
870,ears_dataset_processed/val/p010/emo_interest_freeform_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,3.9245846,-2.853546
871,ears_dataset_processed/val/p010/interjection_anger_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,4.569548,-1.6605955
872,ears_dataset_processed/val/p097/sentences_17_regular_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,3.8470762,0.4918512
873,ears_dataset_processed/val/p097/freeform_speech_02_1120000_1280000.wav,p097,val,male,56-65,white or caucasian,ecapa,1.5141166,-4.2112145
874,ears_dataset_processed/val/p097/freeform_speech_06_1440000_1600000.wav,p097,val,male,56-65,white or caucasian,ecapa,3.2664475,-2.1392946
875,ears_dataset_processed/val/p097/freeform_speech_05_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,3.6005962,0.28465313
876,ears_dataset_processed/val/p097/freeform_speech_06_480000_640000.wav,p097,val,male,56-65,white or caucasian,ecapa,2.1693883,-2.2816577
877,ears_dataset_processed/val/p097/rainbow_05_lowpitch_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,5.1584024,-0.8404177
878,ears_dataset_processed/val/p097/rainbow_08_highpitch_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,0.4182402,-1.5173656
879,ears_dataset_processed/val/p097/freeform_speech_02_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,0.75904363,-6.8575344
880,ears_dataset_processed/val/p097/freeform_speech_02_320000_480000.wav,p097,val,male,56-65,white or caucasian,ecapa,2.7410402,-1.7596222
881,ears_dataset_processed/val/p097/freeform_speech_02_1920000_2080000.wav,p097,val,male,56-65,white or caucasian,ecapa,1.7385215,-3.1527212
882,ears_dataset_processed/val/p097/sentences_11_highpitch_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,-1.479925,-2.3378506
883,ears_dataset_processed/val/p097/freeform_speech_02_2080000_2240000.wav,p097,val,male,56-65,white or caucasian,ecapa,2.996141,-2.5715795
884,ears_dataset_processed/val/p097/freeform_speech_04_2080000_2240000.wav,p097,val,male,56-65,white or caucasian,ecapa,2.9732156,-1.7053325
885,ears_dataset_processed/val/p097/freeform_speech_02_160000_320000.wav,p097,val,male,56-65,white or caucasian,ecapa,5.3209605,0.8463849
886,ears_dataset_processed/val/p097/rainbow_02_highpitch_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,2.62849,-2.5521915
887,ears_dataset_processed/val/p097/freeform_speech_04_1920000_2080000.wav,p097,val,male,56-65,white or caucasian,ecapa,4.242624,-0.1791346
888,ears_dataset_processed/val/p097/emo_embarassment_freeform_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,4.1020317,-0.6967678
889,ears_dataset_processed/val/p097/sentences_03_whisper_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,-1.3339367,-4.723343
890,ears_dataset_processed/val/p097/rainbow_08_loud_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,1.7379884,-0.83880967
891,ears_dataset_processed/val/p097/rainbow_06_slow_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,4.873965,1.754712
892,ears_dataset_processed/val/p097/emo_embarassment_sentences_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,3.818134,-0.17393307
893,ears_dataset_processed/val/p097/emo_disappointment_sentences_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,6.6094136,2.5839484
894,ears_dataset_processed/val/p097/sentences_16_regular_0_159880.wav,p097,val,male,56-65,white or caucasian,ecapa,4.7899466,1.4102792
895,ears_dataset_processed/val/p097/sentences_02_fast_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,3.2769494,-0.0040008747
896,ears_dataset_processed/val/p097/freeform_speech_02_1440000_1600000.wav,p097,val,male,56-65,white or caucasian,ecapa,2.8063602,0.4812596
897,ears_dataset_processed/val/p097/rainbow_08_whisper_160000_320000.wav,p097,val,male,56-65,white or caucasian,ecapa,1.2524482,-3.7622294
898,ears_dataset_processed/val/p097/freeform_speech_04_1120000_1280000.wav,p097,val,male,56-65,white or caucasian,ecapa,2.2690437,-2.6496117
899,ears_dataset_processed/val/p097/rainbow_05_slow_160000_320000.wav,p097,val,male,56-65,white or caucasian,ecapa,4.1661024,-0.4697443
900,ears_dataset_processed/val/p097/freeform_speech_06_2240000_2400000.wav,p097,val,male,56-65,white or caucasian,ecapa,0.8453797,-3.794563
901,ears_dataset_processed/val/p097/sentences_21_regular_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,5.6860223,-0.5355134
902,ears_dataset_processed/val/p097/rainbow_03_fast_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,2.2306397,-0.8102489
903,ears_dataset_processed/val/p097/emo_cuteness_sentences_0_121361.wav,p097,val,male,56-65,white or caucasian,ecapa,3.484925,0.03868179
904,ears_dataset_processed/val/p097/emo_confusion_freeform_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,5.01746,2.4502203
905,ears_dataset_processed/val/p097/emo_disappointment_freeform_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,5.357917,0.4543976
906,ears_dataset_processed/val/p097/emo_serenity_freeform_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,3.5705504,-1.185451
907,ears_dataset_processed/val/p097/freeform_speech_06_640000_800000.wav,p097,val,male,56-65,white or caucasian,ecapa,1.876124,0.23790124
908,ears_dataset_processed/val/p097/freeform_speech_04_1440000_1600000.wav,p097,val,male,56-65,white or caucasian,ecapa,2.034952,-2.8072047
909,ears_dataset_processed/val/p097/rainbow_02_lowpitch_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,6.1030293,1.4583653
910,ears_dataset_processed/val/p097/rainbow_01_loud_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,3.716672,-0.61019546
911,ears_dataset_processed/val/p097/emo_interest_sentences_0_142549.wav,p097,val,male,56-65,white or caucasian,ecapa,1.9477122,-3.1443598
912,ears_dataset_processed/val/p097/freeform_speech_03_320000_480000.wav,p097,val,male,56-65,white or caucasian,ecapa,2.7724037,-2.1216388
913,ears_dataset_processed/val/p097/rainbow_05_loud_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,2.4234617,-1.250252
914,ears_dataset_processed/val/p097/freeform_speech_04_2400000_2560000.wav,p097,val,male,56-65,white or caucasian,ecapa,1.879813,-4.3759084
915,ears_dataset_processed/val/p097/freeform_speech_05_1920000_2080000.wav,p097,val,male,56-65,white or caucasian,ecapa,2.5367427,-2.6716166
916,ears_dataset_processed/val/p097/emo_amusement_freeform_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,3.9461074,-0.13771562
917,ears_dataset_processed/val/p097/rainbow_07_lowpitch_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,5.1798635,0.4992963
918,ears_dataset_processed/val/p097/emo_anger_sentences_0_157358.wav,p097,val,male,56-65,white or caucasian,ecapa,2.9354973,-1.789337
919,ears_dataset_processed/val/p097/emo_guilt_freeform_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,6.984751,1.4951987
920,ears_dataset_processed/val/p097/freeform_speech_05_2560000_2720000.wav,p097,val,male,56-65,white or caucasian,ecapa,2.5456555,-0.7505192
921,ears_dataset_processed/val/p097/freeform_speech_03_2720000_2880000.wav,p097,val,male,56-65,white or caucasian,ecapa,2.6827545,-1.5593716
922,ears_dataset_processed/val/p097/freeform_speech_03_1920000_2080000.wav,p097,val,male,56-65,white or caucasian,ecapa,2.6396708,-2.1407342
923,ears_dataset_processed/val/p097/sentences_01_loud_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,4.881695,0.5912492
924,ears_dataset_processed/val/p097/emo_sadness_sentences_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,5.943539,1.2958913
925,ears_dataset_processed/val/p091/freeform_speech_02_2400000_2560000.wav,p091,val,male,26-35,white or caucasian,ecapa,5.7838707,3.45495
926,ears_dataset_processed/val/p091/emo_confusion_sentences_0_96838.wav,p091,val,male,26-35,white or caucasian,ecapa,5.7100725,2.0225003
927,ears_dataset_processed/val/p091/freeform_speech_02_640000_800000.wav,p091,val,male,26-35,white or caucasian,ecapa,6.7323956,1.8077245
928,ears_dataset_processed/val/p091/freeform_speech_06_1440000_1600000.wav,p091,val,male,26-35,white or caucasian,ecapa,5.660985,2.896165
929,ears_dataset_processed/val/p091/sentences_13_lowpitch_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,7.2182007,3.1309576
930,ears_dataset_processed/val/p091/rainbow_07_highpitch_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,-0.90040815,-0.4857234
931,ears_dataset_processed/val/p091/emo_extasy_sentences_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,3.8702314,-0.13193649
