row_index,audio_path,speaker_id,split,gender,age,ethnicity,embedding_family,x,y
836,ears_dataset_processed/val/p010/emo_extasy_freeform_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,44.695145,-17.268494
837,ears_dataset_processed/val/p010/freeform_speech_06_1760000_1920000.wav,p010,val,male,36-45,black or african american,ecapa,-5.859648,-20.557697
838,ears_dataset_processed/val/p010/freeform_speech_02_2080000_2240000.wav,p010,val,male,36-45,black or african american,ecapa,5.603996,-26.284216
839,ears_dataset_processed/val/p010/freeform_speech_04_2080000_2240000.wav,p010,val,male,36-45,black or african american,ecapa,41.04183,-16.449692
840,ears_dataset_processed/val/p010/rainbow_08_lowpitch_160000_320000.wav,p010,val,male,36-45,black or african american,ecapa,27.102247,-4.108051
841,ears_dataset_processed/val/p010/freeform_speech_05_1120000_1280000.wav,p010,val,male,36-45,black or african american,ecapa,40.901382,-16.552494
842,ears_dataset_processed/val/p010/sentences_03_whisper_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,26.50753,-0.5693265
843,ears_dataset_processed/val/p010/rainbow_03_regular_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,40.228363,-33.709614
844,ears_dataset_processed/val/p010/freeform_speech_01_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,-41.164124,-37.331165
845,ears_dataset_processed/val/p010/emo_neutral_sentences_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,-52.651638,-39.07301
846,ears_dataset_processed/val/p010/emo_anger_freeform_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,-43.400166,6.4601626
847,ears_dataset_processed/val/p010/rainbow_02_whisper_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,47.146706,6.008927
848,ears_dataset_processed/val/p010/emo_desire_sentences_0_138586.wav,p010,val,male,36-45,black or african american,ecapa,-40.40897,-36.844597
849,ears_dataset_processed/val/p010/sentences_12_highpitch_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,-54.444695,-36.574905
850,ears_dataset_processed/val/p010/rainbow_07_whisper_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,46.461727,3.6711364
851,ears_dataset_processed/val/p010/rainbow_02_slow_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,1.6222674,-19.84987
852,ears_dataset_processed/val/p010/freeform_speech_03_1280000_1440000.wav,p010,val,male,36-45,black or african american,ecapa,6.148686,-22.73642
853,ears_dataset_processed/val/p010/emo_serenity_sentences_0_136453.wav,p010,val,male,36-45,black or african american,ecapa,2.791716,-21.818005
854,ears_dataset_processed/val/p010/rainbow_03_lowpitch_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,5.2297363,-25.784655
855,ears_dataset_processed/val/p010/rainbow_05_slow_160000_320000.wav,p010,val,male,36-45,black or african american,ecapa,-1.0936716,-20.360455
856,ears_dataset_processed/val/p010/freeform_speech_06_1120000_1280000.wav,p010,val,male,36-45,black or african american,ecapa,39.75142,-16.943123
857,ears_dataset_processed/val/p010/freeform_speech_06_640000_800000.wav,p010,val,male,36-45,black or african american,ecapa,19.957191,-29.235556
858,ears_dataset_processed/val/p010/freeform_speech_04_1440000_1600000.wav,p010,val,male,36-45,black or african american,ecapa,-2.0914314,-20.459219
859,ears_dataset_processed/val/p010/freeform_speech_03_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,3.0492637,-20.533043
860,ears_dataset_processed/val/p010/freeform_speech_05_160000_320000.wav,p010,val,male,36-45,black or african american,ecapa,19.981924,-29.179842
861,ears_dataset_processed/val/p010/emo_disgust_freeform_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,-52.57188,-34.927452
862,ears_dataset_processed/val/p010/emo_contentment_freeform_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,-6.8997717,-55.478935
863,ears_dataset_processed/val/p010/freeform_speech_04_160000_320000.wav,p010,val,male,36-45,black or african american,ecapa,37.875957,-9.847813
864,ears_dataset_processed/val/p010/freeform_speech_04_2400000_2560000.wav,p010,val,male,36-45,black or african american,ecapa,42.353794,-29.891253
865,ears_dataset_processed/val/p010/freeform_speech_04_1760000_1920000.wav,p010,val,male,36-45,black or african american,ecapa,-2.1041398,-20.351397
866,ears_dataset_processed/val/p010/rainbow_04_loud_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,3.9362736,-20.295765
867,ears_dataset_processed/val/p010/sentences_01_whisper_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,-44.1447,-18.013494
868,ears_dataset_processed/val/p010/emo_confusion_sentences_0_81405.wav,p010,val,male,36-45,black or african american,ecapa,-1.6968384,-39.091194
869,ears_dataset_processed/val/p010/rainbow_05_slow_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,-40.936615,-37.357384
870,ears_dataset_processed/val/p010/emo_interest_freeform_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,1.8585153,-19.592587
871,ears_dataset_processed/val/p010/interjection_anger_0_160000.wav,p010,val,male,36-45,black or african american,ecapa,-6.53388,-55.39909
872,ears_dataset_processed/val/p097/sentences_17_regular_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,51.09458,-25.21366
873,ears_dataset_processed/val/p097/freeform_speech_02_1120000_1280000.wav,p097,val,male,56-65,white or caucasian,ecapa,68.55365,-16.68226
874,ears_dataset_processed/val/p097/freeform_speech_06_1440000_1600000.wav,p097,val,male,56-65,white or caucasian,ecapa,58.81902,-19.228283
875,ears_dataset_processed/val/p097/freeform_speech_05_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,14.452833,-14.312221
876,ears_dataset_processed/val/p097/freeform_speech_06_480000_640000.wav,p097,val,male,56-65,white or caucasian,ecapa,15.459421,-14.386671
877,ears_dataset_processed/val/p097/rainbow_05_lowpitch_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,-22.31395,-48.916847
878,ears_dataset_processed/val/p097/rainbow_08_highpitch_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,-61.037495,-19.992914
879,ears_dataset_processed/val/p097/freeform_speech_02_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,-50.72378,-36.199482
880,ears_dataset_processed/val/p097/freeform_speech_02_320000_480000.wav,p097,val,male,56-65,white or caucasian,ecapa,58.31766,-17.396044
881,ears_dataset_processed/val/p097/freeform_speech_02_1920000_2080000.wav,p097,val,male,56-65,white or caucasian,ecapa,16.222103,-15.647356
882,ears_dataset_processed/val/p097/sentences_11_highpitch_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,-62.13229,-20.475023
883,ears_dataset_processed/val/p097/freeform_speech_02_2080000_2240000.wav,p097,val,male,56-65,white or caucasian,ecapa,51.553448,-25.55028
884,ears_dataset_processed/val/p097/freeform_speech_04_2080000_2240000.wav,p097,val,male,56-65,white or caucasian,ecapa,-21.984684,-53.098186
885,ears_dataset_processed/val/p097/freeform_speech_02_160000_320000.wav,p097,val,male,56-65,white or caucasian,ecapa,54.21947,-26.663658
886,ears_dataset_processed/val/p097/rainbow_02_highpitch_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,-46.422478,-27.201271
887,ears_dataset_processed/val/p097/freeform_speech_04_1920000_2080000.wav,p097,val,male,56-65,white or caucasian,ecapa,13.509391,-15.172688
888,ears_dataset_processed/val/p097/emo_embarassment_freeform_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,12.396574,-16.353907
889,ears_dataset_processed/val/p097/sentences_03_whisper_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,-42.02637,-11.798917
890,ears_dataset_processed/val/p097/rainbow_08_loud_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,14.908803,-12.52955
891,ears_dataset_processed/val/p097/rainbow_06_slow_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,46.972298,-22.030163
892,ears_dataset_processed/val/p097/emo_embarassment_sentences_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,51.574657,-26.038614
893,ears_dataset_processed/val/p097/emo_disappointment_sentences_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,40.662014,-25.176527
894,ears_dataset_processed/val/p097/sentences_16_regular_0_159880.wav,p097,val,male,56-65,white or caucasian,ecapa,16.03154,-15.587087
895,ears_dataset_processed/val/p097/sentences_02_fast_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,58.075592,-17.261358
896,ears_dataset_processed/val/p097/freeform_speech_02_1440000_1600000.wav,p097,val,male,56-65,white or caucasian,ecapa,16.172365,-16.376223
897,ears_dataset_processed/val/p097/rainbow_08_whisper_160000_320000.wav,p097,val,male,56-65,white or caucasian,ecapa,15.629986,-13.052804
898,ears_dataset_processed/val/p097/freeform_speech_04_1120000_1280000.wav,p097,val,male,56-65,white or caucasian,ecapa,-21.4004,-47.9265
899,ears_dataset_processed/val/p097/rainbow_05_slow_160000_320000.wav,p097,val,male,56-65,white or caucasian,ecapa,13.675879,-14.28552
900,ears_dataset_processed/val/p097/freeform_speech_06_2240000_2400000.wav,p097,val,male,56-65,white or caucasian,ecapa,15.567032,-14.269521
901,ears_dataset_processed/val/p097/sentences_21_regular_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,12.699397,-15.881944
902,ears_dataset_processed/val/p097/rainbow_03_fast_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,14.248437,-13.728402
903,ears_dataset_processed/val/p097/emo_cuteness_sentences_0_121361.wav,p097,val,male,56-65,white or caucasian,ecapa,39.8,-19.153168
904,ears_dataset_processed/val/p097/emo_confusion_freeform_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,14.77803,-14.984574
905,ears_dataset_processed/val/p097/emo_disappointment_freeform_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,57.96397,-19.49529
906,ears_dataset_processed/val/p097/emo_serenity_freeform_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,12.275882,-16.696169
907,ears_dataset_processed/val/p097/freeform_speech_06_640000_800000.wav,p097,val,male,56-65,white or caucasian,ecapa,14.969924,-12.94043
908,ears_dataset_processed/val/p097/freeform_speech_04_1440000_1600000.wav,p097,val,male,56-65,white or caucasian,ecapa,-22.524998,-53.475224
909,ears_dataset_processed/val/p097/rainbow_02_lowpitch_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,-20.842001,-48.594513
910,ears_dataset_processed/val/p097/rainbow_01_loud_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,14.001517,-14.196533
911,ears_dataset_processed/val/p097/emo_interest_sentences_0_142549.wav,p097,val,male,56-65,white or caucasian,ecapa,-18.010464,-10.284215
912,ears_dataset_processed/val/p097/freeform_speech_03_320000_480000.wav,p097,val,male,56-65,white or caucasian,ecapa,58.933224,-19.063766
913,ears_dataset_processed/val/p097/rainbow_05_loud_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,14.704115,-12.949559
914,ears_dataset_processed/val/p097/freeform_speech_04_2400000_2560000.wav,p097,val,male,56-65,white or caucasian,ecapa,51.697,-25.558817
915,ears_dataset_processed/val/p097/freeform_speech_05_1920000_2080000.wav,p097,val,male,56-65,white or caucasian,ecapa,15.836124,-14.575164
916,ears_dataset_processed/val/p097/emo_amusement_freeform_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,58.168255,-17.43325
917,ears_dataset_processed/val/p097/rainbow_07_lowpitch_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,-21.85126,-53.01445
918,ears_dataset_processed/val/p097/emo_anger_sentences_0_157358.wav,p097,val,male,56-65,white or caucasian,ecapa,13.617453,-11.101507
919,ears_dataset_processed/val/p097/emo_guilt_freeform_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,40.84948,-22.195332
920,ears_dataset_processed/val/p097/freeform_speech_05_2560000_2720000.wav,p097,val,male,56-65,white or caucasian,ecapa,58.431396,-19.19281
921,ears_dataset_processed/val/p097/freeform_speech_03_2720000_2880000.wav,p097,val,male,56-65,white or caucasian,ecapa,14.299804,-15.388872
922,ears_dataset_processed/val/p097/freeform_speech_03_1920000_2080000.wav,p097,val,male,56-65,white or caucasian,ecapa,16.21777,-14.817095
923,ears_dataset_processed/val/p097/sentences_01_loud_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,14.802351,-13.204523
924,ears_dataset_processed/val/p097/emo_sadness_sentences_0_160000.wav,p097,val,male,56-65,white or caucasian,ecapa,-21.226887,-49.1302
925,ears_dataset_processed/val/p091/freeform_speech_02_2400000_2560000.wav,p091,val,male,26-35,white or caucasian,ecapa,-34.85042,-37.988472
926,ears_dataset_processed/val/p091/emo_confusion_sentences_0_96838.wav,p091,val,male,26-35,white or caucasian,ecapa,-22.279537,-39.644474
927,ears_dataset_processed/val/p091/freeform_speech_02_640000_800000.wav,p091,val,male,26-35,white or caucasian,ecapa,-3.6658013,-52.621315
928,ears_dataset_processed/val/p091/freeform_speech_06_1440000_1600000.wav,p091,val,male,26-35,white or caucasian,ecapa,43.300777,-31.12016
929,ears_dataset_processed/val/p091/sentences_13_lowpitch_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,-23.561007,-38.606285
930,ears_dataset_processed/val/p091/rainbow_07_highpitch_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,-52.69269,3.4533339
931,ears_dataset_processed/val/p091/emo_extasy_sentences_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,-12.1967125,-18.651321
932,ears_dataset_processed/val/p091/freeform_speech_05_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,-7.768672,-15.710623
933,ears_dataset_processed/val/p091/rainbow_05_lowpitch_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,11.307227,-31.976645
934,ears_dataset_processed/val/p091/rainbow_08_whisper_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,-23.785433,27.76632
935,ears_dataset_processed/val/p091/freeform_speech_02_1760000_1920000.wav,p091,val,male,26-35,white or caucasian,ecapa,-15.5074,-19.162071
936,ears_dataset_processed/val/p091/freeform_speech_02_320000_480000.wav,p091,val,male,26-35,white or caucasian,ecapa,23.415329,-34.665012
937,ears_dataset_processed/val/p091/rainbow_08_slow_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,-13.083505,-46.343204
938,ears_dataset_processed/val/p091/rainbow_06_slow_160000_320000.wav,p091,val,male,26-35,white or caucasian,ecapa,7.718439,-56.41097
939,ears_dataset_processed/val/p091/freeform_speech_04_2240000_2400000.wav,p091,val,male,26-35,white or caucasian,ecapa,23.269491,-33.209015
940,ears_dataset_processed/val/p091/emo_disgust_sentences_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,0.53761584,-12.948222
941,ears_dataset_processed/val/p091/emo_extasy_freeform_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,-19.472618,-27.596912
942,ears_dataset_processed/val/p091/rainbow_08_lowpitch_160000_320000.wav,p091,val,male,26-35,white or caucasian,ecapa,13.922208,-29.579575
943,ears_dataset_processed/val/p091/freeform_speech_04_1920000_2080000.wav,p091,val,male,26-35,white or caucasian,ecapa,16.149048,-36.041718
944,ears_dataset_processed/val/p091/freeform_speech_04_480000_640000.wav,p091,val,male,26-35,white or caucasian,ecapa,-0.95942307,-50.2924
945,ears_dataset_processed/val/p091/emo_embarassment_freeform_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,0.32636434,-47.58172
946,ears_dataset_processed/val/p091/rainbow_03_whisper_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,4.8263035,-17.202198
947,ears_dataset_processed/val/p091/emo_desire_sentences_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,-12.730297,-46.841095
948,ears_dataset_processed/val/p091/freeform_speech_05_1120000_1280000.wav,p091,val,male,26-35,white or caucasian,ecapa,-15.143386,-42.74455
949,ears_dataset_processed/val/p091/sentences_03_whisper_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,-8.90783,-52.859386
950,ears_dataset_processed/val/p091/rainbow_03_regular_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,37.07658,-32.844284
951,ears_dataset_processed/val/p091/freeform_speech_01_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,14.452439,-30.625498
952,ears_dataset_processed/val/p091/emo_anger_freeform_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,15.720779,-11.837338
953,ears_dataset_processed/val/p091/rainbow_03_highpitch_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,-10.639258,-47.95143
954,ears_dataset_processed/val/p091/interjection_congratulations_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,-68.73396,-24.345951
955,ears_dataset_processed/val/p091/freeform_speech_05_2080000_2240000.wav,p091,val,male,26-35,white or caucasian,ecapa,25.951622,-32.713623
956,ears_dataset_processed/val/p091/freeform_speech_02_1440000_1600000.wav,p091,val,male,26-35,white or caucasian,ecapa,49.12328,-31.278078
957,ears_dataset_processed/val/p091/rainbow_08_whisper_160000_320000.wav,p091,val,male,26-35,white or caucasian,ecapa,-55.899853,-3.1564643
958,ears_dataset_processed/val/p091/freeform_speech_05_1280000_1440000.wav,p091,val,male,26-35,white or caucasian,ecapa,43.34933,-31.38841
959,ears_dataset_processed/val/p091/freeform_speech_04_1120000_1280000.wav,p091,val,male,26-35,white or caucasian,ecapa,11.666885,-25.143475
960,ears_dataset_processed/val/p091/rainbow_05_highpitch_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,-36.691544,11.542647
961,ears_dataset_processed/val/p091/freeform_speech_06_320000_480000.wav,p091,val,male,26-35,white or caucasian,ecapa,24.180971,-35.41048
962,ears_dataset_processed/val/p091/emo_sadness_freeform_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,2.5043738,-37.384525
963,ears_dataset_processed/val/p091/sentences_09_fast_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,-45.470734,-35.612022
964,ears_dataset_processed/val/p091/freeform_speech_05_960000_1120000.wav,p091,val,male,26-35,white or caucasian,ecapa,-5.4782543,-54.714626
965,ears_dataset_processed/val/p091/rainbow_06_whisper_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,-42.073162,-8.574186
966,ears_dataset_processed/val/p091/rainbow_05_whisper_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,35.362564,3.705988
967,ears_dataset_processed/val/p091/sentences_14_lowpitch_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,-40.32155,-33.559464
968,ears_dataset_processed/val/p091/emo_serenity_sentences_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,40.689484,-37.20325
969,ears_dataset_processed/val/p091/freeform_speech_03_320000_480000.wav,p091,val,male,26-35,white or caucasian,ecapa,23.056314,-33.344273
970,ears_dataset_processed/val/p091/freeform_speech_01_2240000_2400000.wav,p091,val,male,26-35,white or caucasian,ecapa,25.760117,-33.203594
971,ears_dataset_processed/val/p091/rainbow_07_lowpitch_160000_320000.wav,p091,val,male,26-35,white or caucasian,ecapa,-13.838784,-40.895298
972,ears_dataset_processed/val/p091/sentences_05_loud_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,27.244703,-32.12648
973,ears_dataset_processed/val/p091/freeform_speech_06_800000_960000.wav,p091,val,male,26-35,white or caucasian,ecapa,48.126938,-28.965899
974,ears_dataset_processed/val/p091/rainbow_01_lowpitch_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,-52.179073,-35.063812
975,ears_dataset_processed/val/p091/rainbow_05_slow_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,-13.127157,-46.246708
976,ears_dataset_processed/val/p091/emo_interest_freeform_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,38.44873,-35.04058
977,ears_dataset_processed/val/p091/sentences_01_regular_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,-13.648238,-51.12765
978,ears_dataset_processed/val/p091/interjection_anger_0_160000.wav,p091,val,male,26-35,white or caucasian,ecapa,0.6625158,-52.499077
979,ears_dataset_processed/val/p091/freeform_speech_03_640000_800000.wav,p091,val,male,26-35,white or caucasian,ecapa,22.969255,-33.226055
980,ears_dataset_processed/val/p065/freeform_speech_04_2720000_2880000.wav,p065,val,male,56-65,white or caucasian,ecapa,12.988082,-48.01333
981,ears_dataset_processed/val/p065/emo_extasy_freeform_0_104061.wav,p065,val,male,56-65,white or caucasian,ecapa,5.132747,-55.699215
982,ears_dataset_processed/val/p065/freeform_speech_05_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,56.08194,-37.22322
983,ears_dataset_processed/val/p065/rainbow_06_regular_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,35.490856,-9.824097
984,ears_dataset_processed/val/p065/rainbow_05_lowpitch_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,-21.216816,-27.349262
985,ears_dataset_processed/val/p065/freeform_speech_02_1280000_1440000.wav,p065,val,male,56-65,white or caucasian,ecapa,12.6991825,-36.9326
986,ears_dataset_processed/val/p065/freeform_speech_04_640000_800000.wav,p065,val,male,56-65,white or caucasian,ecapa,-26.817007,-37.12927
987,ears_dataset_processed/val/p065/rainbow_08_lowpitch_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,-44.620613,-33.736565
988,ears_dataset_processed/val/p065/emo_anger_freeform_0_151298.wav,p065,val,male,56-65,white or caucasian,ecapa,21.661995,4.1752443
989,ears_dataset_processed/val/p065/emo_disgust_sentences_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,-29.789248,-21.77671
990,ears_dataset_processed/val/p065/freeform_speech_04_2080000_2240000.wav,p065,val,male,56-65,white or caucasian,ecapa,-18.584246,-50.72443
991,ears_dataset_processed/val/p065/freeform_speech_02_160000_320000.wav,p065,val,male,56-65,white or caucasian,ecapa,-7.85238,-36.289932
992,ears_dataset_processed/val/p065/emo_desire_sentences_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,32.19045,-8.461745
993,ears_dataset_processed/val/p065/sentences_02_regular_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,12.253363,-37.116608
994,ears_dataset_processed/val/p065/rainbow_04_slow_160000_320000.wav,p065,val,male,56-65,white or caucasian,ecapa,-20.267387,-48.474857
995,ears_dataset_processed/val/p065/freeform_speech_06_3040000_3200000.wav,p065,val,male,56-65,white or caucasian,ecapa,-50.229446,-41.120983
996,ears_dataset_processed/val/p065/emo_neutral_sentences_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,-43.642094,-34.480045
997,ears_dataset_processed/val/p065/rainbow_03_slow_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,-39.31185,-31.91047
998,ears_dataset_processed/val/p065/sentences_12_highpitch_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,-21.249392,-27.146204
999,ears_dataset_processed/val/p065/freeform_speech_03_1440000_1600000.wav,p065,val,male,56-65,white or caucasian,ecapa,55.54759,-37.092804
1000,ears_dataset_processed/val/p065/rainbow_01_slow_160000_320000.wav,p065,val,male,56-65,white or caucasian,ecapa,-12.766758,-54.015152
1001,ears_dataset_processed/val/p065/freeform_speech_01_2080000_2240000.wav,p065,val,male,56-65,white or caucasian,ecapa,12.347627,-37.123383
1002,ears_dataset_processed/val/p065/freeform_speech_03_2240000_2400000.wav,p065,val,male,56-65,white or caucasian,ecapa,-30.808634,-21.146498
1003,ears_dataset_processed/val/p065/emo_confusion_sentences_0_146335.wav,p065,val,male,56-65,white or caucasian,ecapa,-47.377934,-36.00669
1004,ears_dataset_processed/val/p065/rainbow_04_whisper_160000_320000.wav,p065,val,male,56-65,white or caucasian,ecapa,45.780766,-27.246782
1005,ears_dataset_processed/val/p065/emo_disappointment_freeform_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,-42.329235,-30.328165
1006,ears_dataset_processed/val/p065/emo_serenity_freeform_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,43.643684,-10.06459
1007,ears_dataset_processed/val/p065/sentences_02_whisper_160000_320000.wav,p065,val,male,56-65,white or caucasian,ecapa,33.032696,8.04587
1008,ears_dataset_processed/val/p065/sentences_15_regular_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,-43.590794,-35.713474
1009,ears_dataset_processed/val/p065/sentences_18_regular_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,-21.144825,-52.482212
1010,ears_dataset_processed/val/p065/rainbow_06_whisper_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,22.791014,-0.96267235
1011,ears_dataset_processed/val/p065/freeform_speech_06_640000_800000.wav,p065,val,male,56-65,white or caucasian,ecapa,46.208965,-28.874409
1012,ears_dataset_processed/val/p065/freeform_speech_04_1440000_1600000.wav,p065,val,male,56-65,white or caucasian,ecapa,-10.200643,-45.727886
1013,ears_dataset_processed/val/p065/rainbow_01_loud_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,-27.117716,-37.55256
1014,ears_dataset_processed/val/p065/sentences_07_slow_160000_320000.wav,p065,val,male,56-65,white or caucasian,ecapa,-18.649792,-50.48562
1015,ears_dataset_processed/val/p065/freeform_speech_05_160000_320000.wav,p065,val,male,56-65,white or caucasian,ecapa,8.823226,-13.0227995
1016,ears_dataset_processed/val/p065/emo_serenity_sentences_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,-28.294209,-45.34428
1017,ears_dataset_processed/val/p065/rainbow_03_loud_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,-37.76979,-43.34369
1018,ears_dataset_processed/val/p065/emo_contentment_freeform_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,-28.344633,-45.23334
1019,ears_dataset_processed/val/p065/sentences_02_slow_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,-45.60322,-37.557053
1020,ears_dataset_processed/val/p065/freeform_speech_03_160000_320000.wav,p065,val,male,56-65,white or caucasian,ecapa,18.50938,-35.440784
1021,ears_dataset_processed/val/p065/freeform_speech_04_160000_320000.wav,p065,val,male,56-65,white or caucasian,ecapa,8.42071,-53.73418
1022,ears_dataset_processed/val/p065/freeform_speech_04_2400000_2560000.wav,p065,val,male,56-65,white or caucasian,ecapa,-46.45585,-30.714796
1023,ears_dataset_processed/val/p065/freeform_speech_04_1760000_1920000.wav,p065,val,male,56-65,white or caucasian,ecapa,9.339247,-47.462578
1024,ears_dataset_processed/val/p065/freeform_speech_02_1600000_1760000.wav,p065,val,male,56-65,white or caucasian,ecapa,8.706459,-56.039
1025,ears_dataset_processed/val/p065/rainbow_08_regular_160000_320000.wav,p065,val,male,56-65,white or caucasian,ecapa,8.869978,-12.998457
1026,ears_dataset_processed/val/p065/rainbow_07_lowpitch_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,7.535659,-37.86509
1027,ears_dataset_processed/val/p065/interjection_congratulations_160000_320000.wav,p065,val,male,56-65,white or caucasian,ecapa,-49.94674,-42.290928
1028,ears_dataset_processed/val/p065/rainbow_02_fast_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,-43.66231,-34.36203
1029,ears_dataset_processed/val/p065/emo_interest_freeform_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,-26.247334,-43.102943
1030,ears_dataset_processed/val/p065/freeform_speech_02_2720000_2880000.wav,p065,val,male,56-65,white or caucasian,ecapa,37.92466,-29.67823
1031,ears_dataset_processed/val/p065/sentences_01_loud_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,-13.063277,-52.00409
1032,ears_dataset_processed/val/p065/sentences_01_regular_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,-19.69585,-48.030815
1033,ears_dataset_processed/val/p065/freeform_speech_06_0_160000.wav,p065,val,male,56-65,white or caucasian,ecapa,10.681502,-12.9537
